UF,Municipio,popMun,AnoBase,codMun,popUF
MA,Luís Domingues,6744,2014,2106201,6850884
MA,Magalhães de Almeida,18982,2014,2106300,6850884
MA,Maracaçumé,20549,2014,2106326,6850884
MA,Marajá do Sena,7689,2014,2106359,6850884
MA,Maranhãozinho,15384,2014,2106375,6850884
MA,Mata Roma,16169,2014,2106409,6850884
MA,Matinha,22673,2014,2106508,6850884
MA,Matões,32773,2014,2106607,6850884
MA,Matões do Norte,15758,2014,2106631,6850884
MA,Milagres do Maranhão,8261,2014,2106672,6850884
MA,Mirador,20586,2014,2106706,6850884
MA,Miranda do Norte,26979,2014,2106755,6850884
MA,Mirinzal,14570,2014,2106805,6850884
MA,Monção,32516,2014,2106904,6850884
MA,Montes Altos,9102,2014,2107001,6850884
MA,Morros,18747,2014,2107100,6850884
MA,Nina Rodrigues,13746,2014,2107209,6850884
MA,Nova Colinas,5183,2014,2107258,6850884
MA,Nova Iorque,4595,2014,2107308,6850884
MA,Nova Olinda do Maranhão,20184,2014,2107357,6850884
MA,Olho d'Água das Cunhãs,19009,2014,2107407,6850884
MA,Olinda Nova do Maranhão,14110,2014,2107456,6850884
MA,Paço do Lumiar,115693,2014,2107506,6850884
MA,Palmeirândia,19213,2014,2107605,6850884
MA,Paraibano,20768,2014,2107704,6850884
MA,Parnarama,34018,2014,2107803,6850884
MA,Passagem Franca,18387,2014,2107902,6850884
MA,Pastos Bons,18848,2014,2108009,6850884
MA,Paulino Neves,15427,2014,2108058,6850884
MA,Paulo Ramos,20539,2014,2108108,6850884
MA,Pedreiras,38582,2014,2108207,6850884
MA,Pedro do Rosário,24183,2014,2108256,6850884
MA,Penalva,36899,2014,2108306,6850884
MA,Peri Mirim,13989,2014,2108405,6850884
MA,Peritoró,22369,2014,2108454,6850884
MA,Pindaré-Mirim,32037,2014,2108504,6850884
MA,Pinheiro,80917,2014,2108603,6850884
MA,Pio XII,21333,2014,2108702,6850884
MA,Pirapemas,18053,2014,2108801,6850884
MA,Poção de Pedras,18191,2014,2108900,6850884
MA,Porto Franco,22956,2014,2109007,6850884
MA,Porto Rico do Maranhão,5909,2014,2109056,6850884
MA,Presidente Dutra,46369,2014,2109106,6850884
MA,Presidente Juscelino,12255,2014,2109205,6850884
MA,Presidente Médici,6755,2014,2109239,6850884
MA,Presidente Sarney,18210,2014,2109270,6850884
MA,Presidente Vargas,11206,2014,2109304,6850884
MA,Primeira Cruz,14758,2014,2109403,6850884
MA,Raposa,29167,2014,2109452,6850884
MA,Riachão,19926,2014,2109502,6850884
MA,Ribamar Fiquene,7563,2014,2109551,6850884
MA,Rosário,41349,2014,2109601,6850884
MA,Sambaíba,5546,2014,2109700,6850884
MA,Santa Filomena do Maranhão,7503,2014,2109759,6850884
MA,Santa Helena,40518,2014,2109809,6850884
MA,Santa Inês,82680,2014,2109908,6850884
MA,Santa Luzia,75762,2014,2110005,6850884
MA,Santa Luzia do Paruá,24507,2014,2110039,6850884
MA,Santa Quitéria do Maranhão,24879,2014,2110104,6850884
MA,Santa Rita,35364,2014,2110203,6850884
MA,Santana do Maranhão,12761,2014,2110237,6850884
MA,Santo Amaro do Maranhão,15110,2014,2110278,6850884
MA,Santo Antônio dos Lopes,14270,2014,2110302,6850884
MA,São Benedito do Rio Preto,18189,2014,2110401,6850884
MA,São Bento,43447,2014,2110500,6850884
MA,São Bernardo,27599,2014,2110609,6850884
MA,São Domingos do Azeitão,7187,2014,2110658,6850884
MA,São Domingos do Maranhão,33716,2014,2110708,6850884
MA,São Félix de Balsas,4554,2014,2110807,6850884
MA,São Francisco do Brejão,11242,2014,2110856,6850884
MA,São Francisco do Maranhão,11961,2014,2110906,6850884
MA,São João Batista,20195,2014,2111003,6850884
MA,São João do Carú,15558,2014,2111029,6850884
MA,São João do Paraíso,10933,2014,2111052,6850884
MA,São João do Soter,17956,2014,2111078,6850884
MA,São João dos Patos,25287,2014,2111102,6850884
MA,São José de Ribamar,172402,2014,2111201,6850884
MA,São José dos Basílios,7501,2014,2111250,6850884
MA,São Luís,1064197,2014,2111300,6850884
MA,São Luís Gonzaga do Maranhão,18807,2014,2111409,6850884
MA,São Mateus do Maranhão,40341,2014,2111508,6850884
MA,São Pedro da Água Branca,12349,2014,2111532,6850884
MA,São Pedro dos Crentes,4542,2014,2111573,6850884
MA,São Raimundo das Mangabeiras,18255,2014,2111607,6850884
MA,São Raimundo do Doca Bezerra,5387,2014,2111631,6850884
MA,São Roberto,6432,2014,2111672,6850884
MA,São Vicente Ferrer,21591,2014,2111706,6850884
MA,Satubinha,13231,2014,2111722,6850884
MA,Senador Alexandre Costa,10763,2014,2111748,6850884
MA,Senador La Rocque,14195,2014,2111763,6850884
MA,Serrano do Maranhão,10758,2014,2111789,6850884
MA,Sítio Novo,17559,2014,2111805,6850884
MA,Sucupira do Norte,10444,2014,2111904,6850884
MA,Sucupira do Riachão,5519,2014,2111953,6850884
MA,Tasso Fragoso,8219,2014,2112001,6850884
MA,Timbiras,28442,2014,2112100,6850884
MA,Timon,163342,2014,2112209,6850884
MA,Trizidela do Vale,20747,2014,2112233,6850884
MA,Tufilândia,5699,2014,2112274,6850884
MA,Tuntum,40566,2014,2112308,6850884
MA,Turiaçu,34694,2014,2112407,6850884
MA,Turilândia,24559,2014,2112456,6850884
MA,Tutóia,56501,2014,2112506,6850884
MA,Urbano Santos,31840,2014,2112605,6850884
MA,Vargem Grande,53918,2014,2112704,6850884
MA,Viana,50976,2014,2112803,6850884
MA,Vila Nova dos Martírios,12661,2014,2112852,6850884
MA,Vitória do Mearim,31923,2014,2112902,6850884
MA,Vitorino Freire,30937,2014,2113009,6850884
MA,Zé Doca,50190,2014,2114007,6850884
PI,Acauã,6913,2014,2200053,3194718
PI,Agricolândia,5087,2014,2200103,3194718
PI,Água Branca,16944,2014,2200202,3194718
PI,Alagoinha do Piauí,7485,2014,2200251,3194718
PI,Alegrete do Piauí,5215,2014,2200277,3194718
PI,Alto Longá,13967,2014,2200301,3194718
PI,Altos,39625,2014,2200400,3194718
PI,Alvorada do Gurguéia,5249,2014,2200459,3194718
PI,Amarante,17305,2014,2200509,3194718
PI,Angical do Piauí,6697,2014,2200608,3194718
PI,Anísio de Abreu,9531,2014,2200707,3194718
PI,Antônio Almeida,3097,2014,2200806,3194718
PI,Aroazes,5773,2014,2200905,3194718
PI,Aroeiras do Itaim,2460,2014,2200954,3194718
PI,Arraial,4678,2014,2201002,3194718
PI,Assunção do Piauí,7667,2014,2201051,3194718
PI,Avelino Lopes,11390,2014,2201101,3194718
PI,Baixa Grande do Ribeiro,11123,2014,2201150,3194718
PI,Barra D'Alcântara,3886,2014,2201176,3194718
PI,Barras,45938,2014,2201200,3194718
PI,Barreiras do Piauí,3283,2014,2201309,3194718
PI,Barro Duro,6941,2014,2201408,3194718
PI,Batalha,26277,2014,2201507,3194718
PI,Bela Vista do Piauí,3902,2014,2201556,3194718
PI,Belém do Piauí,3440,2014,2201572,3194718
PI,Beneditinos,10021,2014,2201606,3194718
PI,Bertolínia,5396,2014,2201705,3194718
PI,Betânia do Piauí,6092,2014,2201739,3194718
PI,Boa Hora,6560,2014,2201770,3194718
PI,Bocaina,4431,2014,2201804,3194718
PI,Bom Jesus,24092,2014,2201903,3194718
PI,Bom Princípio do Piauí,5474,2014,2201919,3194718
PI,Bonfim do Piauí,5531,2014,2201929,3194718
PI,Boqueirão do Piauí,6359,2014,2201945,3194718
PI,Brasileira,8139,2014,2201960,3194718
PI,Brejo do Piauí,3714,2014,2201988,3194718
PI,Buriti dos Lopes,19386,2014,2202000,3194718
PI,Buriti dos Montes,8165,2014,2202026,3194718
PI,Cabeceiras do Piauí,10276,2014,2202059,3194718
PI,Cajazeiras do Piauí,3456,2014,2202075,3194718
PI,Cajueiro da Praia,7415,2014,2202083,3194718
PI,Caldeirão Grande do Piauí,5675,2014,2202091,3194718
PI,Campinas do Piauí,5499,2014,2202109,3194718
PI,Campo Alegre do Fidalgo,4883,2014,2202117,3194718
PI,Campo Grande do Piauí,5775,2014,2202133,3194718
PI,Campo Largo do Piauí,7058,2014,2202174,3194718
PI,Campo Maior,45904,2014,2202208,3194718
PI,Canavieira,3911,2014,2202251,3194718
PI,Canto do Buriti,20619,2014,2202307,3194718
PI,Capitão de Campos,11208,2014,2202406,3194718
PI,Capitão Gervásio Oliveira,3993,2014,2202455,3194718
PI,Caracol,10588,2014,2202505,3194718
PI,Caraúbas do Piauí,5704,2014,2202539,3194718
PI,Caridade do Piauí,4974,2014,2202554,3194718
PI,Castelo do Piauí,18466,2014,2202604,3194718
PI,Caxingó,5248,2014,2202653,3194718
PI,Cocal,27163,2014,2202703,3194718
PI,Cocal de Telha,4611,2014,2202711,3194718
PI,Cocal dos Alves,6014,2014,2202729,3194718
PI,Coivaras,3916,2014,2202737,3194718
PI,Colônia do Gurguéia,6278,2014,2202752,3194718
PI,Colônia do Piauí,7522,2014,2202778,3194718
PI,Conceição do Canindé,4532,2014,2202802,3194718
PI,Coronel José Dias,4598,2014,2202851,3194718
PI,Corrente,26011,2014,2202901,3194718
PI,Cristalândia do Piauí,8069,2014,2203008,3194718
PI,Cristino Castro,10191,2014,2203107,3194718
PI,Curimatá,11078,2014,2203206,3194718
PI,Currais,4829,2014,2203230,3194718
PI,Curral Novo do Piauí,5059,2014,2203271,3194718
PI,Curralinhos,4318,2014,2203255,3194718
PI,Demerval Lobão,13526,2014,2203305,3194718
PI,Dirceu Arcoverde,6841,2014,2203354,3194718
PI,Dom Expedito Lopes,6735,2014,2203404,3194718
PI,Dom Inocêncio,9376,2014,2203453,3194718
PI,Domingos Mourão,4291,2014,2203420,3194718
PI,Elesbão Veloso,14462,2014,2203503,3194718
PI,Eliseu Martins,4791,2014,2203602,3194718
PI,Esperantina,38749,2014,2203701,3194718
PI,Fartura do Piauí,5186,2014,2203750,3194718
PI,Flores do Piauí,4395,2014,2203800,3194718
PI,Floresta do Piauí,2513,2014,2203859,3194718
PI,Floriano,58702,2014,2203909,3194718
PI,Francinópolis,5268,2014,2204006,3194718
PI,Francisco Ayres,4361,2014,2204105,3194718
PI,Francisco Macedo,3078,2014,2204154,3194718
PI,Francisco Santos,8993,2014,2204204,3194718
PI,Fronteiras,11411,2014,2204303,3194718
PI,Geminiano,5298,2014,2204352,3194718
PI,Gilbués,10509,2014,2204402,3194718
PI,Guadalupe,10340,2014,2204501,3194718
PI,Guaribas,4472,2014,2204550,3194718
PI,Hugo Napoleão,3811,2014,2204600,3194718
PI,Ilha Grande,9176,2014,2204659,3194718
PI,Inhuma,15032,2014,2204709,3194718
PI,Ipiranga do Piauí,9569,2014,2204808,3194718
PI,Isaías Coelho,8389,2014,2204907,3194718
PI,Itainópolis,11330,2014,2205003,3194718
PI,Itaueira,10818,2014,2205102,3194718
PI,Jacobina do Piauí,5695,2014,2205151,3194718
PI,Jaicós,18585,2014,2205201,3194718
PI,Jardim do Mulato,4402,2014,2205250,3194718
PI,Jatobá do Piauí,4756,2014,2205276,3194718
PI,Jerumenha,4397,2014,2205300,3194718
PI,João Costa,2968,2014,2205359,3194718
PI,Joaquim Pires,14059,2014,2205409,3194718
PI,Joca Marques,5282,2014,2205458,3194718
PI,José de Freitas,38169,2014,2205508,3194718
PI,Juazeiro do Piauí,4837,2014,2205516,3194718
PI,Júlio Borges,5496,2014,2205524,3194718
PI,Jurema,4641,2014,2205532,3194718
PI,Lagoa Alegre,8290,2014,2205557,3194718
PI,Lagoa de São Francisco,6590,2014,2205573,3194718
PI,Lagoa do Barro do Piauí,4570,2014,2205565,3194718
PI,Lagoa do Piauí,3963,2014,2205581,3194718
PI,Lagoa do Sítio,5022,2014,2205599,3194718
PI,Lagoinha do Piauí,2757,2014,2205540,3194718
PI,Landri Sales,5251,2014,2205607,3194718
PI,Luís Correia,29415,2014,2205706,3194718
PI,Luzilândia,25028,2014,2205805,3194718
PI,Madeiro,8075,2014,2205854,3194718
PI,Manoel Emídio,5262,2014,2205904,3194718
PI,Marcolândia,8186,2014,2205953,3194718
PI,Marcos Parente,4482,2014,2206001,3194718
PI,Massapê do Piauí,6315,2014,2206050,3194718
PI,Matias Olímpio,10693,2014,2206100,3194718
PI,Miguel Alves,32993,2014,2206209,3194718
PI,Miguel Leão,1239,2014,2206308,3194718
PI,Milton Brandão,6791,2014,2206357,3194718
PI,Monsenhor Gil,10410,2014,2206407,3194718
PI,Monsenhor Hipólito,7565,2014,2206506,3194718
PI,Monte Alegre do Piauí,10441,2014,2206605,3194718
PI,Morro Cabeça no Tempo,4077,2014,2206654,3194718
PI,Morro do Chapéu do Piauí,6641,2014,2206670,3194718
PI,Murici dos Portelas,8846,2014,2206696,3194718
PI,Nazaré do Piauí,7279,2014,2206704,3194718
PI,Nazária,8330,2014,2206720,3194718
PI,Nossa Senhora de Nazaré,4723,2014,2206753,3194718
PI,Nossa Senhora dos Remédios,8457,2014,2206803,3194718
PI,Nova Santa Rita,4276,2014,2207959,3194718
PI,Novo Oriente do Piauí,6493,2014,2206902,3194718
PI,Novo Santo Antônio,3371,2014,2206951,3194718
PI,Oeiras,36266,2014,2207009,3194718
PI,Olho D'Água do Piauí,2390,2014,2207108,3194718
PI,Padre Marcos,6742,2014,2207207,3194718
PI,Paes Landim,4074,2014,2207306,3194718
PI,Pajeú do Piauí,3479,2014,2207355,3194718
PI,Palmeira do Piauí,4988,2014,2207405,3194718
PI,Palmeirais,14151,2014,2207504,3194718
PI,Paquetá,3909,2014,2207553,3194718
PI,Parnaguá,10530,2014,2207603,3194718
PI,Parnaíba,149348,2014,2207702,3194718
PI,Passagem Franca do Piauí,4470,2014,2207751,3194718
PI,Patos do Piauí,6241,2014,2207777,3194718
PI,Pau D'Arco do Piauí,3914,2014,2207793,3194718
PI,Paulistana,20133,2014,2207801,3194718
PI,Pavussu,3645,2014,2207850,3194718
PI,Pedro II,38014,2014,2207900,3194718
PI,Pedro Laurentino,2472,2014,2207934,3194718
PI,Picos,76309,2014,2208007,3194718
PI,Pimenteiras,11900,2014,2208106,3194718
PI,Pio IX,18023,2014,2208205,3194718
PI,Piracuruca,28066,2014,2208304,3194718
PI,Piripiri,62600,2014,2208403,3194718
PI,Porto,12239,2014,2208502,3194718
PI,Porto Alegre do Piauí,2637,2014,2208551,3194718
PI,Prata do Piauí,3107,2014,2208601,3194718
PI,Queimada Nova,8775,2014,2208650,3194718
PI,Redenção do Gurguéia,8580,2014,2208700,3194718
PI,Regeneração,17696,2014,2208809,3194718
PI,Riacho Frio,4255,2014,2208858,3194718
PI,Ribeira do Piauí,4368,2014,2208874,3194718
PI,Ribeiro Gonçalves,7112,2014,2208908,3194718
PI,Rio Grande do Piauí,6328,2014,2209005,3194718
PI,Santa Cruz do Piauí,6119,2014,2209104,3194718
PI,Santa Cruz dos Milagres,3910,2014,2209153,3194718
PI,Santa Filomena,6152,2014,2209203,3194718
PI,Santa Luz,5694,2014,2209302,3194718
PI,Santa Rosa do Piauí,5180,2014,2209377,3194718
PI,Santana do Piauí,4534,2014,2209351,3194718
PI,Santo Antônio de Lisboa,6215,2014,2209401,3194718
PI,Santo Antônio dos Milagres,2109,2014,2209450,3194718
PI,Santo Inácio do Piauí,3713,2014,2209500,3194718
PI,São Braz do Piauí,4367,2014,2209559,3194718
PI,São Félix do Piauí,2931,2014,2209609,3194718
PI,São Francisco de Assis do Piauí,5759,2014,2209658,3194718
PI,São Francisco do Piauí,6332,2014,2209708,3194718
PI,São Gonçalo do Gurguéia,2942,2014,2209757,3194718
PI,São Gonçalo do Piauí,4885,2014,2209807,3194718
PI,São João da Canabrava,4516,2014,2209856,3194718
PI,São João da Fronteira,5873,2014,2209872,3194718
PI,São João da Serra,6101,2014,2209906,3194718
PI,São João da Varjota,4738,2014,2209955,3194718
PI,São João do Arraial,7700,2014,2209971,3194718
PI,São João do Piauí,20077,2014,2210003,3194718
PI,São José do Divino,5237,2014,2210052,3194718
PI,São José do Peixe,3702,2014,2210102,3194718
PI,São José do Piauí,6615,2014,2210201,3194718
PI,São Julião,5771,2014,2210300,3194718
PI,São Lourenço do Piauí,4488,2014,2210359,3194718
PI,São Luis do Piauí,2593,2014,2210375,3194718
PI,São Miguel da Baixa Grande,2407,2014,2210383,3194718
PI,São Miguel do Fidalgo,2994,2014,2210391,3194718
PI,São Miguel do Tapuio,18132,2014,2210409,3194718
PI,São Pedro do Piauí,13956,2014,2210508,3194718
PI,São Raimundo Nonato,33613,2014,2210607,3194718
PI,Sebastião Barros,3475,2014,2210623,3194718
PI,Sebastião Leal,4199,2014,2210631,3194718
PI,Sigefredo Pacheco,9799,2014,2210656,3194718
PI,Simões,14393,2014,2210706,3194718
PI,Simplício Mendes,12385,2014,2210805,3194718
PI,Socorro do Piauí,4519,2014,2210904,3194718
PI,Sussuapara,6504,2014,2210938,3194718
PI,Tamboril do Piauí,2839,2014,2210953,3194718
PI,Tanque do Piauí,2694,2014,2210979,3194718
PI,Teresina,840600,2014,2211001,3194718
PI,União,43511,2014,2211100,3194718
PI,Uruçuí,20902,2014,2211209,3194718
PI,Valença do Piauí,20555,2014,2211308,3194718
PI,Várzea Branca,4899,2014,2211357,3194718
PI,Várzea Grande,4339,2014,2211407,3194718
PI,Vera Mendes,3023,2014,2211506,3194718
PI,Vila Nova do Piauí,2987,2014,2211605,3194718
PI,Wall Ferraz,4365,2014,2211704,3194718
CE,Abaiara,11226,2014,2300101,8842791
CE,Acarape,16153,2014,2300150,8842791
CE,Acaraú,60684,2014,2300200,8842791
CE,Acopiara,52903,2014,2300309,8842791
CE,Aiuaba,16893,2014,2300408,8842791
CE,Alcântaras,11247,2014,2300507,8842791
CE,Altaneira,7271,2014,2300606,8842791
CE,Alto Santo,16823,2014,2300705,8842791
CE,Amontada,41672,2014,2300754,8842791
CE,Antonina do Norte,7200,2014,2300804,8842791
CE,Apuiarés,14483,2014,2300903,8842791
CE,Aquiraz,76967,2014,2301000,8842791
CE,Aracati,72248,2014,2301109,8842791
CE,Aracoiaba,26062,2014,2301208,8842791
CE,Ararendá,10750,2014,2301257,8842791
CE,Araripe,21230,2014,2301307,8842791
CE,Aratuba,11419,2014,2301406,8842791
CE,Arneiroz,7768,2014,2301505,8842791
CE,Assaré,23058,2014,2301604,8842791
CE,Aurora,24658,2014,2301703,8842791
CE,Baixio,6182,2014,2301802,8842791
CE,Banabuiú,17842,2014,2301851,8842791
CE,Barbalha,58347,2014,2301901,8842791
CE,Barreira,20532,2014,2301950,8842791
CE,Barro,22193,2014,2302008,8842791
CE,Barroquinha,14800,2014,2302057,8842791
CE,Baturité,34735,2014,2302107,8842791
CE,Beberibe,51885,2014,2302206,8842791
CE,Bela Cruz,31956,2014,2302305,8842791
CE,Boa Viagem,53725,2014,2302404,8842791
CE,Brejo Santo,47645,2014,2302503,8842791
CE,Camocim,62201,2014,2302602,8842791
CE,Campos Sales,27077,2014,2302701,8842791
CE,Canindé,76724,2014,2302800,8842791
CE,Capistrano,17523,2014,2302909,8842791
CE,Caridade,21524,2014,2303006,8842791
CE,Cariré,18637,2014,2303105,8842791
CE,Caririaçu,26840,2014,2303204,8842791
CE,Cariús,18813,2014,2303303,8842791
CE,Carnaubal,17374,2014,2303402,8842791
CE,Cascavel,69498,2014,2303501,8842791
CE,Catarina,19882,2014,2303600,8842791
CE,Catunda,10257,2014,2303659,8842791
CE,Caucaia,349526,2014,2303709,8842791
CE,Cedro,24986,2014,2303808,8842791
CE,Chaval,12888,2014,2303907,8842791
CE,Choró,13246,2014,2303931,8842791
CE,Chorozinho,19189,2014,2303956,8842791
CE,Coreaú,22773,2014,2304004,8842791
CE,Crateús,74188,2014,2304103,8842791
CE,Crato,127657,2014,2304202,8842791
CE,Croatá,17650,2014,2304236,8842791
CE,Cruz,23514,2014,2304251,8842791
CE,Deputado Irapuan Pinheiro,9403,2014,2304269,8842791
CE,Ererê,7073,2014,2304277,8842791
CE,Eusébio,50308,2014,2304285,8842791
CE,Farias Brito,18937,2014,2304301,8842791
CE,Forquilha,23276,2014,2304350,8842791
CE,Fortaleza,2571896,2014,2304400,8842791
CE,Fortim,15781,2014,2304459,8842791
CE,Frecheirinha,13473,2014,2304509,8842791
CE,General Sampaio,6679,2014,2304608,8842791
CE,Graça,15287,2014,2304657,8842791
CE,Granja,53682,2014,2304707,8842791
CE,Granjeiro,4531,2014,2304806,8842791
CE,Groaíras,10759,2014,2304905,8842791
CE,Guaiúba,25581,2014,2304954,8842791
CE,Guaraciaba do Norte,38995,2014,2305001,8842791
CE,Guaramiranga,3812,2014,2305100,8842791
CE,Hidrolândia,19970,2014,2305209,8842791
CE,Horizonte,62002,2014,2305233,8842791
CE,Ibaretama,13172,2014,2305266,8842791
CE,Ibiapina,24555,2014,2305308,8842791
CE,Ibicuitinga,12012,2014,2305332,8842791
CE,Icapuí,19276,2014,2305357,8842791
CE,Icó,67045,2014,2305407,8842791
CE,Iguatu,100733,2014,2305506,8842791
CE,Independência,25952,2014,2305605,8842791
CE,Ipaporanga,11500,2014,2305654,8842791
CE,Ipaumirim,12281,2014,2305704,8842791
CE,Ipu,41292,2014,2305803,8842791
CE,Ipueiras,38089,2014,2305902,8842791
CE,Iracema,14042,2014,2306009,8842791
CE,Irauçuba,23376,2014,2306108,8842791
CE,Itaiçaba,7612,2014,2306207,8842791
CE,Itaitinga,38131,2014,2306256,8842791
CE,Itapagé,50671,2014,2306306,8842791
CE,Itapipoca,123613,2014,2306405,8842791
CE,Itapiúna,19570,2014,2306504,8842791
CE,Itarema,39955,2014,2306553,8842791
CE,Itatira,20077,2014,2306603,8842791
CE,Jaguaretama,18018,2014,2306702,8842791
CE,Jaguaribara,10999,2014,2306801,8842791
CE,Jaguaribe,34621,2014,2306900,8842791
CE,Jaguaruana,33324,2014,2307007,8842791
CE,Jardim,27069,2014,2307106,8842791
CE,Jati,7785,2014,2307205,8842791
CE,Jijoca de Jericoacoara,18616,2014,2307254,8842791
CE,Juazeiro do Norte,263704,2014,2307304,8842791
CE,Jucás,24417,2014,2307403,8842791
CE,Lavras da Mangabeira,31409,2014,2307502,8842791
CE,Limoeiro do Norte,57782,2014,2307601,8842791
CE,Madalena,19225,2014,2307635,8842791
CE,Maracanaú,219749,2014,2307650,8842791
CE,Maranguape,122020,2014,2307700,8842791
CE,Marco,26219,2014,2307809,8842791
CE,Martinópole,10796,2014,2307908,8842791
CE,Massapê,37214,2014,2308005,8842791
CE,Mauriti,45881,2014,2308104,8842791
CE,Meruoca,14529,2014,2308203,8842791
CE,Milagres,28419,2014,2308302,8842791
CE,Milhã,13188,2014,2308351,8842791
CE,Miraíma,13345,2014,2308377,8842791
CE,Missão Velha,35150,2014,2308401,8842791
CE,Mombaça,43557,2014,2308500,8842791
CE,Monsenhor Tabosa,16998,2014,2308609,8842791
CE,Morada Nova,62091,2014,2308708,8842791
CE,Moraújo,8457,2014,2308807,8842791
CE,Morrinhos,21737,2014,2308906,8842791
CE,Mucambo,14346,2014,2309003,8842791
CE,Mulungu,12364,2014,2309102,8842791
CE,Nova Olinda,15048,2014,2309201,8842791
CE,Nova Russas,31783,2014,2309300,8842791
CE,Novo Oriente,28149,2014,2309409,8842791
CE,Ocara,24979,2014,2309458,8842791
CE,Orós,21447,2014,2309508,8842791
CE,Pacajus,67678,2014,2309607,8842791
CE,Pacatuba,79077,2014,2309706,8842791
CE,Pacoti,11884,2014,2309805,8842791
CE,Pacujá,6150,2014,2309904,8842791
CE,Palhano,9169,2014,2310001,8842791
CE,Palmácia,12762,2014,2310100,8842791
CE,Paracuru,33178,2014,2310209,8842791
CE,Paraipaba,31705,2014,2310258,8842791
CE,Parambu,31376,2014,2310308,8842791
CE,Paramoti,11533,2014,2310407,8842791
